GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
IU Java Utilities API Reference/iu-java-base,edu.iu,IuCacheMap.CacheSpliterator.new Object() {...},0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-base,edu.iu,IuParallelWorkloadController,0,726,0,60,0,158,0,57,0,27
IU Java Utilities API Reference/iu-java-base,edu.iu,IuAsynchronousSubject.Subscriber,0,542,0,98,0,147,0,74,0,25
IU Java Utilities API Reference/iu-java-base,edu.iu,IuDigest,0,50,0,0,0,5,0,10,0,10
IU Java Utilities API Reference/iu-java-base,edu.iu,IuAuthorizationFailedException,0,16,0,0,0,8,0,4,0,4
IU Java Utilities API Reference/iu-java-base,edu.iu,IuCacheMap.CacheKeySet,0,24,0,0,0,3,0,4,0,4
IU Java Utilities API Reference/iu-java-base,edu.iu,IuWebUtils,0,1295,0,299,0,295,0,202,0,33
IU Java Utilities API Reference/iu-java-base,edu.iu,IuCacheMap.CacheValues,0,27,0,0,0,3,0,4,0,4
IU Java Utilities API Reference/iu-java-base,edu.iu,IuRuntimeEnvironment,0,64,0,6,0,11,0,11,0,8
IU Java Utilities API Reference/iu-java-base,edu.iu,IuStream,0,65,0,4,0,17,0,7,0,5
IU Java Utilities API Reference/iu-java-base,edu.iu,IuIterable,0,238,0,43,0,64,0,41,0,19
IU Java Utilities API Reference/iu-java-base,edu.iu,IuCacheMap.CacheCollection.new Object() {...},0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-base,edu.iu,IuParallelWorkloadController.CloseTask,0,42,0,2,0,11,0,5,0,4
IU Java Utilities API Reference/iu-java-base,edu.iu,IuCacheMap.CacheEntrySet,0,48,0,6,0,8,0,7,0,4
IU Java Utilities API Reference/iu-java-base,edu.iu,IuIterable.IuIterator,0,81,0,6,0,19,0,9,0,6
IU Java Utilities API Reference/iu-java-base,edu.iu,IuVisitor.ElementSplitter,0,77,1,9,0,21,1,10,0,6
IU Java Utilities API Reference/iu-java-base,iu,ParallelTaskController,0,329,0,40,0,81,0,38,0,18
IU Java Utilities API Reference/iu-java-client,iu.client,JsonAdapters,0,621,0,170,0,154,0,94,0,9
IU Java Utilities API Reference/iu-java-client,iu.client,DateJsonAdapter,0,83,0,8,0,21,0,8,0,4
IU Java Utilities API Reference/iu-java-client,iu.client,TextJsonAdapter,0,51,0,12,0,14,0,10,0,4
IU Java Utilities API Reference/iu-java-client,iu.client,TimeZoneJsonAdapter,0,40,0,4,0,10,0,5,0,3
IU Java Utilities API Reference/iu-java-client,iu.client,CollectionAdapter,0,24,0,0,0,7,0,3,0,3
IU Java Utilities API Reference/iu-java-client,iu.client,BasicJsonAdapter,0,228,0,44,0,56,0,26,0,4
IU Java Utilities API Reference/iu-java-client,iu.client,EnumerationAdapter,0,13,0,0,0,4,0,3,0,3
IU Java Utilities API Reference/iu-java-client,iu.client,OptionalJsonAdapter,0,29,0,2,0,8,0,5,0,4
IU Java Utilities API Reference/iu-java-client,iu.client,EnumerationAdapter.new Enumeration() {...},0,22,0,0,0,4,0,3,0,3
IU Java Utilities API Reference/iu-java-client,iu.client,NumberAdapter,0,182,0,8,0,27,0,14,0,10
IU Java Utilities API Reference/iu-java-client,iu.client,ParsingJsonAdapter,0,66,0,6,0,19,0,8,0,5
IU Java Utilities API Reference/iu-java-client,iu.client,JsonProxy,0,264,0,34,0,59,0,24,0,7
IU Java Utilities API Reference/iu-java-client,iu.client,StreamAdapter,0,16,0,0,0,4,0,3,0,3
IU Java Utilities API Reference/iu-java-client,iu.client,JsonObjectAdapter,0,81,0,10,0,17,0,8,0,3
IU Java Utilities API Reference/iu-java-client,iu.client,Vault.new Object() {...},0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-client,iu.client,ArrayAdapter,0,19,0,0,0,5,0,3,0,3
IU Java Utilities API Reference/iu-java-client,iu.client,IteratorAdapter,0,9,0,0,0,4,0,3,0,3
IU Java Utilities API Reference/iu-java-client,iu.client,BooleanJsonAdapter,0,70,0,18,0,15,0,13,0,4
IU Java Utilities API Reference/iu-java-client,iu.client,JsonArrayAdapter,0,61,0,8,0,15,0,8,0,4
IU Java Utilities API Reference/iu-java-client,iu.client,VaultKeyedValue,0,95,0,10,0,19,0,13,0,8
IU Java Utilities API Reference/iu-java-client,iu.client,BinaryJsonAdapter,0,27,0,4,0,9,0,5,0,3
IU Java Utilities API Reference/iu-java-client,iu.client,Vault,0,808,1,65,0,164,1,69,0,37
IU Java Utilities API Reference/iu-java-client,iu.client,IterableAdapter,0,9,0,0,0,4,0,3,0,3
IU Java Utilities API Reference/iu-java-client,iu.client,VaultSecret,0,121,0,4,0,27,0,12,0,10
IU Java Utilities API Reference/iu-java-client,iu.client,CalendarJsonAdapter,0,32,0,4,0,10,0,5,0,3
IU Java Utilities API Reference/iu-java-client,edu.iu.client,IuJsonAdapter.new IuJsonAdapter() {...},0,20,0,0,0,3,0,3,0,3
IU Java Utilities API Reference/iu-java-client,edu.iu.client,IuJsonAdapter.new IuJsonAdapter() {...},0,15,0,0,0,3,0,3,0,3
IU Java Utilities API Reference/iu-java-client,edu.iu.client,IuJsonAdapter.new IuJsonAdapter() {...},0,16,0,0,0,3,0,3,0,3
IU Java Utilities API Reference/iu-java-client,edu.iu.client,IuHttp,0,348,0,24,0,68,0,31,0,19
IU Java Utilities API Reference/iu-java-client,edu.iu.client,IuJsonAdapter,0,49,0,0,0,10,0,11,0,11
IU Java Utilities API Reference/iu-java-client,edu.iu.client,HttpException,0,25,0,0,0,10,0,4,0,4
IU Java Utilities API Reference/iu-java-client,edu.iu.client,IuVault,0,11,0,0,0,3,0,3,0,3
IU Java Utilities API Reference/iu-java-client,edu.iu.client,IuJsonBuilder,0,98,0,2,0,16,0,12,0,11
IU Java Utilities API Reference/iu-java-client,edu.iu.client,IuJson,0,234,0,16,0,61,0,45,0,37
IU Java Utilities API Reference/iu-java-test,edu.iu.test,IuTest,0,109,0,6,0,28,0,10,0,7
IU Java Utilities API Reference/iu-java-test,edu.iu.test,IuTestLogger,0,328,0,32,0,81,0,30,0,14
IU Java Utilities API Reference/iu-java-test,edu.iu.test,IuTestLogger.IuTestLogHandler,0,209,0,24,0,53,0,18,0,6
IU Java Utilities API Reference/iu-java-test,edu.iu.test,IuTestSessionListener,0,7,0,0,0,6,0,3,0,3
IU Java Utilities API Reference/iu-java-test,edu.iu.test,IuTestLogger.LogRecordMatcher,0,168,0,38,0,39,0,23,0,4
IU Java Utilities API Reference/iu-java-test,edu.iu.test,IuTestExtension,6,23,2,2,2,14,2,4,0,4
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,EphemeralKeys,0,116,0,8,0,29,0,14,0,10
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebCryptoHeader,0,186,0,26,0,34,0,20,0,7
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,PemEncoded,0,438,0,32,0,84,0,46,0,30
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebKey,0,709,1,125,0,146,1,92,0,30
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebCertificateReference,0,84,0,16,0,24,0,15,0,7
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebSignedPayload,0,37,0,4,0,12,0,4,0,2
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebKey.Algorithm,0,987,0,0,0,72,0,5,0,5
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebEncryption.Encryption,0,101,0,0,0,15,0,5,0,5
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebEncryption,0,38,0,0,0,8,0,6,0,6
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebSignature,0,5,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebSignature.Builder,0,12,0,0,0,2,0,2,0,2
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebKey.Type,0,182,0,12,0,29,0,13,0,7
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebKey.Use,0,53,0,0,0,9,0,6,0,6
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,PemEncoded.new Iterator() {...},0,204,0,20,0,36,0,13,0,3
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebEncryption.Builder,0,12,0,0,0,2,0,2,0,2
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebEncryptionRecipient.Builder,0,15,0,0,0,3,0,3,0,3
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,PemEncoded.KeyType,0,27,0,0,0,5,0,1,0,1
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebCryptoHeader.Extension,0,4,0,0,0,4,0,4,0,4
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebKeyReference,0,4,0,0,0,2,0,2,0,2
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebCryptoHeader.Param,0,391,0,2,0,46,0,38,0,37
IU Java Utilities API Reference/iu-java-crypt,edu.iu.crypt,WebKey.Operation,0,95,0,0,0,16,0,6,0,6
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,JwkBuilder,0,634,0,39,0,118,0,47,0,25
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,Jwe.AesCbcHmac,0,282,0,4,0,48,0,11,0,9
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,JoseBuilder,0,111,0,4,0,22,0,14,0,12
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,Jwe,0,1037,0,80,0,198,0,76,0,36
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,EncodingUtils,0,201,0,10,0,36,0,11,0,6
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,JwsSignedPayload,0,100,0,8,0,29,0,10,0,6
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,UnsignedBigInteger,0,49,0,2,0,11,0,6,0,5
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,CertificateReferenceBuilder,0,46,0,0,0,7,0,7,0,7
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,JweRecipient,0,538,0,38,0,100,0,32,0,13
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,JsonKeyReference,0,104,0,10,0,19,0,13,0,8
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,Jwk,0,1010,3,56,0,160,3,76,0,49
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,UnpaddedBinary.new Iterator() {...},0,71,0,10,0,12,0,8,0,3
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,JweRecipientBuilder,0,93,0,6,0,21,0,9,0,6
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,Jose,0,351,0,38,0,66,0,40,0,21
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,JweRecipientBuilder.EncryptedKeyBuilder,0,395,0,10,0,77,0,18,0,11
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,Jws,0,591,0,66,0,120,0,52,0,17
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,JsonCertificateReference,0,201,0,20,0,35,0,25,0,15
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,JwsBuilder.PendingSignature,0,88,0,10,0,16,0,9,0,4
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,UnpaddedBinary,0,58,0,10,0,14,0,12,0,7
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,JwsBuilder,0,421,0,18,0,85,0,29,0,19
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,KeyReferenceBuilder,0,16,0,0,0,3,0,3,0,3
IU Java Utilities API Reference/iu-java-crypt,iu.crypt,JweBuilder,0,270,0,22,0,52,0,21,0,10
IU Java Utilities API Reference/iu-java-jdbc-pool,edu.iu.jdbc.pool,IuPooledConnection.new ThreadFactory() {...},0,26,0,0,0,4,0,2,0,2
IU Java Utilities API Reference/iu-java-jdbc-pool,edu.iu.jdbc.pool,IuCommonDataSource.new Object() {...},0,9,0,0,0,2,0,1,0,1
IU Java Utilities API Reference/iu-java-jdbc-pool,edu.iu.jdbc.pool,IuPooledConnection,0,816,2,48,0,181,2,69,0,46
IU Java Utilities API Reference/iu-java-jdbc-pool,edu.iu.jdbc.pool,IuPooledConnection.ConnectionHandler,0,236,0,18,0,44,0,15,0,6
IU Java Utilities API Reference/iu-java-jdbc-pool,edu.iu.jdbc.pool,IuPooledConnection.StatementKey,0,47,0,6,0,9,0,6,0,3
IU Java Utilities API Reference/iu-java-jdbc-pool,edu.iu.jdbc.pool,IuCommonDataSource,0,837,0,62,0,199,0,91,0,60
IU Java Utilities API Reference/iu-java-jdbc-pool,edu.iu.jdbc.pool,IuStatementHandler,0,91,0,6,0,22,0,8,0,5
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type.spi,TypeImplementation,0,9,0,0,0,2,0,1,0,1
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,IuParameterizedElement,0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,IuProperty,0,167,1,49,0,36,1,32,0,8
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,IuExecutableKey,0,320,0,38,0,72,0,29,0,10
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,IuType,0,404,0,66,0,87,0,53,0,20
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,IuTypeKey,0,477,0,56,0,95,0,42,0,14
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,IuReferenceKind,0,134,0,0,0,21,0,5,0,5
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,IuExecutable,0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,IuTypeKey.Kind,0,33,0,0,0,6,0,1,0,1
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,IuComponentVersion.new IuComponentVersion() {...},0,93,0,14,0,16,0,15,0,8
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,IuAnnotatedElement,0,6,0,0,0,1,0,2,0,2
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,IuResourceKey,0,152,0,14,0,28,0,18,0,11
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,IuComponent.Kind,0,68,0,0,0,13,0,4,0,4
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,DefaultInterceptor.Scope,0,21,0,0,0,4,0,1,0,1
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,IuComponentVersion,0,157,0,32,0,46,0,20,0,4
IU Java Utilities API Reference/iu-java-type-api,edu.iu.type,IuComponent,0,101,0,2,0,15,0,9,0,8
IU Java Utilities API Reference/iu-java-type-base,edu.iu.type.base,FilteringClassLoader,0,66,0,16,0,19,0,10,0,2
IU Java Utilities API Reference/iu-java-type-base,edu.iu.type.base,TemporaryFile.new Object() {...},0,3,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-base,edu.iu.type.base,ModularClassLoader,0,748,0,86,0,157,0,68,0,25
IU Java Utilities API Reference/iu-java-type-base,edu.iu.type.base,CloseableModuleFinder.Ref,0,53,0,8,0,17,0,7,0,3
IU Java Utilities API Reference/iu-java-type-base,edu.iu.type.base,CloseableModuleFinder,0,109,0,12,0,23,0,10,0,4
IU Java Utilities API Reference/iu-java-type-base,edu.iu.type.base,ModularClassLoader.new AutoCloseable() {...},0,14,0,2,0,5,0,3,0,2
IU Java Utilities API Reference/iu-java-type-base,edu.iu.type.base,ModularClassLoader.new Enumeration() {...},0,18,0,0,0,3,0,3,0,3
IU Java Utilities API Reference/iu-java-type-base,edu.iu.type.base,TemporaryFile,0,321,1,29,0,78,1,30,0,16
IU Java Utilities API Reference/iu-java-type-base,edu.iu.type.base,ModularClassLoader.new Object() {...},0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-base,edu.iu.type.base,ModularClassLoader.new BiPredicate() {...},0,14,0,0,0,4,0,2,0,2
IU Java Utilities API Reference/iu-java-type-base,edu.iu.type.base,ModularClassLoader.new ModularClassLoader() {...},0,38,0,0,0,3,0,4,0,4
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ArchiveSource,0,252,0,30,0,62,0,24,0,9
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ComponentResourceReference,0,253,0,36,0,54,0,29,0,11
IU Java Utilities API Reference/iu-java-type-impl,iu.type,TypeFactory.new Record() {...},0,9,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-impl,iu.type,PropertyFacade,0,204,0,10,0,41,0,19,0,14
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ComponentResource,0,272,0,30,0,60,0,32,0,17
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ParameterizedFacade,0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-impl,iu.type,MethodFacade,0,117,0,12,0,22,0,14,0,8
IU Java Utilities API Reference/iu-java-type-impl,iu.type,AnnotationBridge,0,165,0,18,0,42,0,14,0,5
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ParameterFacade,0,55,0,2,0,14,0,8,0,7
IU Java Utilities API Reference/iu-java-type-impl,iu.type,TypeFacade,0,189,0,0,0,42,0,33,0,33
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ParameterizedElement,0,179,0,24,0,46,0,18,0,6
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ElementBase,0,62,0,6,0,19,0,8,0,5
IU Java Utilities API Reference/iu-java-type-impl,iu.type,TypeFactory.new Object() {...},0,6,0,0,0,3,0,1,0,1
IU Java Utilities API Reference/iu-java-type-impl,iu.type,DeclaredElementBase,0,46,0,4,0,13,0,5,0,3
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ComponentModuleFinder,0,109,0,12,0,23,0,10,0,4
IU Java Utilities API Reference/iu-java-type-impl,iu.type,TypeTemplate,0,977,1,115,0,191,1,108,0,51
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ComponentFactory,0,456,0,42,0,79,0,33,0,12
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ComponentArchive.ScannedAttributes,0,21,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-impl,iu.type,LegacyClassLoader,0,56,0,8,0,15,0,6,0,2
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ComponentModuleFinder.Ref,0,53,0,8,0,17,0,7,0,3
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ComponentVersion,0,533,2,72,0,108,2,50,0,15
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ComponentTarget,0,57,0,2,0,13,0,4,0,3
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ComponentArchive,0,658,0,128,0,148,0,71,0,7
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ComponentEntry,0,116,0,14,0,30,0,15,0,8
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ExecutableBase,0,201,0,14,0,46,0,15,0,8
IU Java Utilities API Reference/iu-java-type-impl,iu.type,TypeUtils,0,209,0,30,0,54,0,21,0,6
IU Java Utilities API Reference/iu-java-type-impl,iu.type,TypeFactory,0,496,0,60,0,112,0,40,0,10
IU Java Utilities API Reference/iu-java-type-impl,iu.type,FieldFacade,0,119,0,10,0,21,0,14,0,9
IU Java Utilities API Reference/iu-java-type-impl,iu.type,BackwardsCompatibility,0,48,0,4,0,14,0,4,0,2
IU Java Utilities API Reference/iu-java-type-impl,iu.type,Component,0,851,0,80,0,184,0,66,0,26
IU Java Utilities API Reference/iu-java-type-impl,iu.type,TypeSpi,0,21,0,0,0,5,0,4,0,4
IU Java Utilities API Reference/iu-java-type-impl,iu.type,PathEntryScanner,0,180,1,25,0,36,1,16,0,4
IU Java Utilities API Reference/iu-java-type-impl,iu.type,TypeFacade.new Runnable() {...},0,96,0,4,0,18,0,6,0,4
IU Java Utilities API Reference/iu-java-type-impl,iu.type,TypeReference,0,291,0,32,0,62,0,28,0,12
IU Java Utilities API Reference/iu-java-type-impl,iu.type,AnnotatedElementBase,0,79,0,10,0,23,0,11,0,6
IU Java Utilities API Reference/iu-java-type-impl,iu.type,PotentiallyRemoteAnnotationHandler,0,260,0,32,0,43,0,26,0,10
IU Java Utilities API Reference/iu-java-type-impl,iu.type,ConstructorFacade,0,66,2,6,0,13,2,6,0,4
IU Java Utilities API Reference/iu-java-type,jakarta.annotation,Resource.AuthenticationType,0,15,0,0,0,3,0,1,0,1
IU Java Utilities API Reference/iu-java-type,jakarta.interceptor,InvocationContext,51,0,8,0,12,0,7,0,3,0
IU Java Utilities API Reference/iu-java-type,edu.iu.type.bundle,IuTypeBundle,0,7,0,0,0,4,0,2,0,2
IU Java Utilities API Reference/iu-java-type,iu.type.bundle,TypeBundleSpi,0,155,0,12,0,34,0,18,0,12
IU Java Utilities API Reference/iu-java-type,iu.type,ParameterizedFacade,0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type,iu.type,TypeFacade,0,189,0,0,0,42,0,33,0,33
IU Java Utilities API Reference/iu-java-type,iu.type,ParameterizedElement,0,179,0,24,0,46,0,18,0,6
IU Java Utilities API Reference/iu-java-type,iu.type,ElementBase,0,62,0,6,0,19,0,8,0,5
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentModuleFinder,0,109,0,12,0,23,0,10,0,4
IU Java Utilities API Reference/iu-java-type,iu.type,TypeTemplate,0,977,1,115,0,191,1,108,0,51
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentFactory,0,456,0,42,0,79,0,33,0,12
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentArchive.ScannedAttributes,0,21,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type,iu.type,LegacyClassLoader,0,56,0,8,0,15,0,6,0,2
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentModuleFinder.Ref,0,53,0,8,0,17,0,7,0,3
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentVersion,0,533,2,72,0,108,2,50,0,15
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentTarget,0,57,0,2,0,13,0,4,0,3
IU Java Utilities API Reference/iu-java-type,iu.type,FieldFacade,0,119,0,10,0,21,0,14,0,9
IU Java Utilities API Reference/iu-java-type,iu.type,BackwardsCompatibility,0,48,0,4,0,14,0,4,0,2
IU Java Utilities API Reference/iu-java-type,iu.type,AnnotatedElementBase,0,79,0,10,0,23,0,11,0,6
IU Java Utilities API Reference/iu-java-type,iu.type,ConstructorFacade,0,66,2,6,0,13,2,6,0,4
IU Java Utilities API Reference/iu-java-type,iu.type,ArchiveSource,0,252,0,30,0,62,0,24,0,9
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentResourceReference,0,253,0,36,0,54,0,29,0,11
